time,value
1589095800.0,12.0
1589097600.0,12.4
1589099400.0,12.5
1589101200.0,11.3
1589103000.0,11.0
1589104800.0,13.4
1589106600.0,11.8
1589108400.0,11.8
1589110200.0,11.8
1589112000.0,8.1
1589113800.0,7.9
1589115600.0,5.9
1589117400.0,5.6
1589119200.0,7.6
1589121000.0,6.7
1589122800.0,8.2
1589124600.0,6.7
1589126400.0,8.8
1589128200.0,7.8
1589130000.0,8.9
1589131800.0,8.4
1589133600.0,11.2
1589135400.0,7.6
1589137200.0,8.3
1589139000.0,5.0
1589140800.0,6.3
1589142600.0,4.3
1589144400.0,3.6
1589146200.0,7.4
1589148000.0,6.2
1589149800.0,4.1
1589151600.0,1.5
1589153400.0,2.9
1589155200.0,1.3
1589157000.0,2.7
1589158800.0,1.2
1589160600.0,2.7
1589162400.0,1.4
1589164200.0,6.6
1589166000.0,5.6
1589167800.0,6.6
1589169600.0,7.4
1589171400.0,9.6
1589173200.0,9.2
1589175000.0,12.6
1589176800.0,10.9
1589178600.0,14.6
1589180400.0,12.1
1589182200.0,15.2
1589184000.0,13.0
1589185800.0,13.0
1589187600.0,10.4
1589189400.0,12.6
1589191200.0,16.0
1589193000.0,11.3
1589194800.0,10.4
1589196600.0,11.2
1589198400.0,9.3
1589200200.0,10.8
1589202000.0,7.1
1589203800.0,8.5
1589205600.0,6.3
1589207400.0,7.9
1589209200.0,8.3
1589211000.0,8.8
1589212800.0,7.4
1589214600.0,7.5
1589216400.0,9.7
1589218200.0,11.2
1589220000.0,13.6
1589221800.0,7.6
1589223600.0,8.4
1589225400.0,5.5
1589227200.0,6.5
1589229000.0,4.5
1589230800.0,4.9
1589232600.0,4.4
1589234400.0,2.0
1589236200.0,2.9
1589238000.0,1.5
1589239800.0,2.5
1589241600.0,2.5
1589243400.0,1.0
1589245200.0,2.7
1589247000.0,0.9
1589248800.0,2.8
1589250600.0,3.5
1589252400.0,5.0
1589254200.0,4.7
1589256000.0,6.1
1589257800.0,8.4
1589259600.0,8.8
1589261400.0,9.8
1589263200.0,12.3
1589265000.0,11.0
1589266800.0,13.1
1589268600.0,12.0
1589270400.0,10.8
1589272200.0,12.1
1589274000.0,11.1
1589275800.0,11.4
1589277600.0,10.4
1589279400.0,11.4
1589281200.0,10.1
1589283000.0,10.9
1589284800.0,10.5
1589286600.0,7.5
1589288400.0,7.3
1589290200.0,7.7
1589292000.0,6.5
1589293800.0,7.5
1589295600.0,6.7
1589297400.0,7.5
1589299200.0,7.0
1589301000.0,7.8
1589302800.0,9.5
1589304600.0,11.5
1589306400.0,13.0
1589308200.0,7.5
1589310000.0,8.0
1589311800.0,5.5
1589313600.0,6.2
1589315400.0,3.9
1589317200.0,5.6
1589319000.0,3.1
1589320800.0,4.9
1589322600.0,4.0
1589324400.0,1.4
1589326200.0,2.8
1589328000.0,0.9
1589329800.0,2.7
1589331600.0,1.1
1589333400.0,2.6
1589335200.0,1.2
1589337000.0,3.6
1589338800.0,3.4
1589340600.0,6.4
1589342400.0,5.8
1589344200.0,9.4
1589346000.0,9.1
1589347800.0,11.8
1589349600.0,11.5
1589351400.0,12.5
1589353200.0,12.5
1589355000.0,11.3
1589356800.0,10.9
1589358600.0,10.6
1589360400.0,11.7
1589362200.0,10.6
1589364000.0,10.2
1589365800.0,10.9
1589367600.0,10.5
1589369400.0,10.4
1589371200.0,8.4
1589373000.0,9.0
1589374800.0,7.0
1589376600.0,5.7
1589378400.0,7.9
1589380200.0,6.4
1589382000.0,8.0
1589383800.0,7.4
1589385600.0,7.9
1589387400.0,8.8
1589389200.0,7.8
1589391000.0,12.5
1589392800.0,11.0
1589394600.0,8.8
1589396400.0,5.7
1589398200.0,7.1
1589400000.0,6.6
1589401800.0,3.5
1589403600.0,4.6
1589405400.0,3.9
1589407200.0,3.7
1589409000.0,3.3
1589410800.0,1.3
1589412600.0,2.9
1589414400.0,2.8
1589416200.0,1.7
1589418000.0,2.8
1589419800.0,1.0
1589421600.0,3.0
1589423400.0,3.0
1589425200.0,5.5
1589427000.0,3.9
1589428800.0,5.5
1589430600.0,7.8
1589432400.0,7.0
1589434200.0,9.0
1589436000.0,10.8
1589437800.0,10.3
1589439600.0,8.7
1589441400.0,10.6
1589443200.0,8.8
1589445000.0,9.5
1589446800.0,9.6
1589448600.0,10.3
1589450400.0,9.9
1589452200.0,9.1
1589454000.0,11.9
1589455800.0,9.1
1589457600.0,9.0
1589459400.0,7.6
1589461200.0,6.6
1589463000.0,7.8
1589464800.0,6.7
1589466600.0,8.3
1589468400.0,7.0
1589470200.0,9.0
1589472000.0,6.8
1589473800.0,7.8
1589475600.0,9.5
1589477400.0,8.4
1589479200.0,10.1
1589481000.0,6.8
1589482800.0,7.4
1589484600.0,5.8
1589486400.0,6.5
1589488200.0,3.3
1589490000.0,4.8
1589491800.0,2.3
1589493600.0,3.6
1589495400.0,2.9
1589497200.0,2.8
1589499000.0,2.8
1589500800.0,1.0
1589502600.0,2.4
1589504400.0,0.8
1589506200.0,2.8
1589508000.0,1.4
1589509800.0,3.9
1589511600.0,3.0
1589513400.0,5.0
1589515200.0,7.5
1589517000.0,7.7
1589518800.0,9.1
1589520600.0,11.7
1589522400.0,11.1
1589524200.0,14.0
1589526000.0,12.8
1589527800.0,13.4
1589529600.0,10.8
1589531400.0,11.4
1589533200.0,11.3
1589535000.0,10.0
1589536800.0,12.6
1589538600.0,10.8
1589540400.0,11.9
1589542200.0,9.3
1589544000.0,10.7
1589545800.0,7.5
1589547600.0,7.0
1589549400.0,6.0
1589551200.0,5.9
1589553000.0,7.9
1589554800.0,6.8
1589556600.0,7.1
1589558400.0,6.2
1589560200.0,7.0
1589562000.0,10.1
1589563800.0,9.7
1589565600.0,11.1
1589567400.0,7.1
1589569200.0,7.5
1589571000.0,5.0
1589572800.0,6.6
1589574600.0,4.0
1589576400.0,4.5
1589578200.0,2.5
1589580000.0,3.7
1589581800.0,3.7
1589583600.0,3.0
1589585400.0,1.1
1589587200.0,3.0
1589589000.0,2.9
1589590800.0,0.9
1589592600.0,2.6
1589594400.0,1.2
1589596200.0,2.6
1589598000.0,1.8
1589599800.0,4.4
1589601600.0,4.5
1589603400.0,5.8
1589605200.0,7.8
1589607000.0,9.0
1589608800.0,10.9
1589610600.0,13.4
1589612400.0,12.7
1589614200.0,12.1
1589616000.0,14.8
1589617800.0,12.5
1589619600.0,12.4
1589621400.0,10.5
1589623200.0,11.6
1589625000.0,10.4
1589626800.0,12.0
1589628600.0,12.3
1589630400.0,8.7
1589632200.0,7.8
1589634000.0,7.5
1589635800.0,6.4
1589637600.0,7.8
1589639400.0,6.6
1589641200.0,9.0
1589643000.0,7.7
1589644800.0,9.0
1589646600.0,7.8
1589648400.0,9.1
1589650200.0,9.3
1589652000.0,8.1
1589653800.0,7.5
1589655600.0,7.0
1589657400.0,5.9
1589659200.0,7.5
1589661000.0,5.6
1589662800.0,5.3
1589664600.0,4.0
1589666400.0,5.2
1589668200.0,2.7
1589670000.0,3.2
1589671800.0,1.4
1589673600.0,1.4
1589675400.0,2.8
1589677200.0,1.3
1589679000.0,2.7
1589680800.0,1.1
1589682600.0,4.0
1589684400.0,1.9
1589686200.0,4.6
1589688000.0,5.2
1589689800.0,5.0
1589691600.0,5.6
1589693400.0,8.5
1589695200.0,9.5
1589697000.0,11.3
1589698800.0,14.8
1589700600.0,14.1
1589702400.0,13.6
1589704200.0,13.1
1589706000.0,13.0
1589707800.0,14.3
1589709600.0,11.1
1589711400.0,12.9
1589713200.0,11.7
1589715000.0,11.5
1589716800.0,10.2
1589718600.0,8.0
1589720400.0,5.7
1589722200.0,7.5
1589724000.0,5.6
1589725800.0,8.4
1589727600.0,7.4
1589729400.0,7.5
